input_text	label
invalid2valid: C[(CCC=C/C=C=CC//CCCC=O)O/C@H](C[C@H](CCC@H](C(=O)[C@@H](CC@@](CCC@H](CN2C(=O)[C@HH](CC1=O)[C@HH](NC1=O)[C@HH](CCCC@H](CN3C(=O)[C@HH](NC1=O)[C@@H](C)O)[)[C@HH](CCC@H](C)=CC=C(C=C4)O)O)O)OC@@H](C)O)O)O)O)C)	CCCCC/C=CC/C=CCCCCCCCC(=O)N[C@H]1C[C@H]([C@H](NC(=O)[C@@H]2[C@H]([C@H](CN2C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]3C[C@H](CN3C(=O)[C@@H](NC1=O)[C@@H](C)O)O)[C@@H]([C@H](C4=CC=C(C=C4)O)O)O)[C@@H](C)O)C)O)O)O
invalid2valid: [(CCC=C/C(C=C/C(CCCCCCCO)N[C@H](C(C@H]([C@@]([(=O)[C@HH](CC@@]([C@@]([2C(=O)[C@@H](C(=O)[C@@H](NC(=O)[C@@H](C(C@H]([(C(=O)[C@@H](C(=O)CC@HH](C(NC)O)OC@@H](CC@H](C(=CC=CC(C=C4)C)NC)O)OC@HH](C(C)NC)C)O)O)	CCCCC/C=CC/C=CCCCCCCCC(=O)N[C@H]1C[C@H]([C@H](NC(=O)[C@@H]2[C@H]([C@H](CN2C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]3C[C@H](CN3C(=O)[C@@H](NC1=O)[C@@H](C)O)O)[C@@H]([C@H](C4=CC=C(C=C4)O)O)O)[C@@H](C)O)C)O)O)O
pfam2SMILES: PF00694.21_PF00330.22_PF00180.22_PF01063.21_PF00682.21_PF03171.22_PF14226.8_PF00067.24_PF00550.27_PF00668.22_PF00501.30_PF00550.27_PF00668.22_PF00501.30_PF00550.27_PF00668.22_PF00501.30_PF00550.27_PF00668.22_PF00501.30_PF00550.27_PF00668.22_PF00501.30_PF00550.27_PF00668.22_PF00501.30_PF00550.27_PF00668.22_PF03171.22_PF00067.24_PF13193.8_PF00501.30_PF03171.22_PF14226.8_PF00005.29_PF00664.25_PF00005.29	CCCCC/C=C\C/C=C\CCCCCCCC(=O)N[C@H]1C[C@H]([C@H](NC(=O)[C@@H]2[C@H]([C@H](CN2C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]3C[C@H](CN3C(=O)[C@@H](NC1=O)[C@@H](C)O)O)[C@@H]([C@H](C4=CC=C(C=C4)O)O)O)[C@@H](C)O)C)O)O)O
tigrfam2SMILES: TIGR00169_TIGR01733_TIGR01733_TIGR01733_TIGR01733_TIGR01733_TIGR01733	CCCCC/C=C\C/C=C\CCCCCCCC(=O)N[C@H]1C[C@H]([C@H](NC(=O)[C@@H]2[C@H]([C@H](CN2C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]3C[C@H](CN3C(=O)[C@@H](NC1=O)[C@@H](C)O)O)[C@@H]([C@H](C4=CC=C(C=C4)O)O)O)[C@@H](C)O)C)O)O)O
GeneProduct2SMILE: hypothetical proteinhypothetical proteinhypothetical proteinhypothetical proteinEcdB_EcdC_EcdD_EcdE_EcdF_EcdA_EcdG_EcdH_EcdI_EcdJ_EcdK_EcdL_hypothetical proteinhypothetical proteinhypothetical proteinhypothetical proteinhypothetical proteinhypothetical proteinhypothetical protein	CCCCC/C=C\C/C=C\CCCCCCCC(=O)N[C@H]1C[C@H]([C@H](NC(=O)[C@@H]2[C@H]([C@H](CN2C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]3C[C@H](CN3C(=O)[C@@H](NC1=O)[C@@H](C)O)O)[C@@H]([C@H](C4=CC=C(C=C4)O)O)O)[C@@H](C)O)C)O)O)O
GeneProduct2SMILE: AniB_AniC_AniD_AniE_AniF_AniF2_AniA_AniG_AniH_AniI_AniJ_AniK_AniL	CCCCC/C=C\C/C=C\CCCCCCCC(=O)N[C@H]1C[C@H]([C@H](NC(=O)[C@@H]2[C@H]([C@H](CN2C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]3C[C@H](CN3C(=O)[C@@H](NC1=O)[C@@H](C)O)O)[C@@H]([C@H](C4=CC=C(C=C4)O)O)O)[C@@H](C)O)C)O)O)O
pfam2SMILES: PF04909.16_PF03737.17_PF04909.16_PF00392.23_PF07729.14_PF00375.20_PF07729.14_PF00392.23_PF03704.19_PF00486.30_PF08541.12_PF08545.12_PF00501.30_PF00107.28_PF08240.14_PF00109.28_PF02801.24_PF16197.7_PF00698.23_PF18369.3_PF08659.12_PF00550.27_PF00109.28_PF02801.24_PF16197.7_PF00698.23_PF14765.8_PF08240.14_PF13602.8_PF08659.12_PF00550.27_PF00109.28_PF02801.24_PF16197.7_PF00698.23_PF18369.3_PF08659.12_PF00550.27_PF00109.28_PF02801.24_PF16197.7_PF00698.23_PF14765.8_PF08240.14_PF13602.8_PF08659.12_PF00550.27_PF00109.28_PF02801.24_PF16197.7_PF00698.23_PF18369.3_PF08659.12_PF00550.27_PF08240.14_PF00107.28_PF00171.24_PF13561.8_PF00743.21_PF13450.8_PF00067.24_PF08240.14_PF13602.8_PF07859.15_PF00109.28_PF02801.24_PF16197.7_PF00698.23_PF00550.27_PF00109.28_PF02801.24_PF16197.7_PF00698.23_PF14765.8_PF08659.12_PF00550.27_PF00109.28_PF02801.24_PF16197.7_PF00698.23_PF14765.8_PF08659.12_PF00550.27_PF00109.28_PF02801.24_PF16197.7_PF00698.23_PF14765.8_PF08659.12_PF00550.27_PF08990.13_PF00109.28_PF02801.24_PF16197.7_PF00698.23_PF14765.8_PF08659.12_PF00550.27_PF00109.28_PF02801.24_PF16197.7_PF00698.23_PF14765.8_PF08659.12_PF00550.27_PF00109.28_PF02801.24_PF16197.7_PF00698.23_PF18369.3_PF08659.12_PF00550.27_PF00109.28_PF02801.24_PF16197.7_PF00698.23_PF14765.8_PF08659.12_PF00550.27_PF00975.22_PF13191.8_PF00196.21_PF00528.24_PF00528.24_PF00005.29_PF01321.20_PF00557.26_PF01408.24_PF02826.21_PF01557.20	CCCCC1(CCC2(CCC(C)C(CC=C(C)C=CC(O)C(C)C=CC(O)=O)O2)OC1C=CC(C)=CC(O)=O)OC(=O)CCC(O)=O
tigrfam2SMILES: TIGR02798_TIGR00747_TIGR01751_TIGR03971_TIGR02276_TIGR02276_TIGR02276_TIGR02276_TIGR02276_TIGR02824	CCCCC1(CCC2(CCC(C)C(CC=C(C)C=CC(O)C(C)C=CC(O)=O)O2)OC1C=CC(C)=CC(O)=O)OC(=O)CCC(O)=O
GeneProduct2SMILE: putative amidohydrolase_hypothetical proteinputative amidohydrolase_putative transcriptional regulator_putative transporter_putative transcriptional regulator_putative transcriptional regulator_putative 3-oxoacyl-ACP synthase_putative CoA ligase_putative CoA reductase carboxylase_polyketide synthase_polyketide synthase_putative dehydrogenase_putative aldehyde dehydrogenase_dihydroxy ketone synthase_putative FAD dependent oxidoreductase_putative monooxygenase_spiroacetal synthase_putative malonyl transferase_hypothetical proteinputative quinone oxidoreductase_putative thioesterase_polyketide synthase_polyketide synthase_putative transcriptional regulator_hypothetical proteinputative transporter_putative transporter_putative peptidase_putative oxidoreductase_putative dehydrogenase_putative hydrolase_hypothetical protein	CCCCC1(CCC2(CCC(C)C(CC=C(C)C=CC(O)C(C)C=CC(O)=O)O2)OC1C=CC(C)=CC(O)=O)OC(=O)CCC(O)=O
invalid2valid: C[CCCC=CC((=CCC(O2C(O=C(C)C=C(CC)C(C)C=CC(O)CCC)O2)OC1C(C(OC(CC(O)=COC(=O)C((C)=CC	CCCCC1(CCC2(CCC(C)C(CC=C(C)C=CC(O)C(C)C=CC(O)=O)O2)OC1C=CC(C)=CC(O)=O)OC(=O)CCC(O)=O
invalid2valid: C[(CC=C((==((=(C(=(C(=(C(C(=)C(=(C(O(=)CC)C)C(=(C(=(CC==)CO)C(CO)C((=)CO)	CCCCC1(CCC2(CCC(C)C(CC=C(C)C=CC(O)C(C)C=CC(O)=O)O2)OC1C=CC(C)=CC(O)=O)OC(=O)CCC(O)=O
invalid2valid: [(CC==(((CC(C(C(O(C(C=C=C(C)C(C)C(CC(C)CC)C1)C(C(C(O)=CC(O)=C)=(=O)C((C)=O	CCCCC1(CCC2(CCC(C)C(CC=C(C)C=CC(O)C(C)C=CC(O)=O)O2)OC1C=CC(C)=CC(O)=O)OC(=O)CCC(O)=O
invalid2valid: C[CCCC=C)(=C((C(C(O(C(C(C)C(C)=(C)C)C(O)=C)=)C(=(C(O)CO(O)=C)C(OO)C((O)=C)	CCCCC1(CCC2(CCC(C)C(CC=C(C)C=CC(O)C(C)C=CC(O)=O)O2)OC1C=CC(C)=CC(O)=O)OC(=O)CCC(O)=O
pfam2SMILES: PF04082.20_PF00172.20_PF07690.18_PF00172.20_PF01070.20_PF01070.20_PF07993.14_PF00550.27_PF00501.30_PF01053.22_PF16884.7_PF00107.28_PF00596.23_PF00753.29_PF00441.26_PF02770.21_PF02771.18_PF00135.30_PF00135.30_PF00109.28_PF02801.24_PF16197.7_PF00698.23_PF14765.8_PF08240.14_PF13602.8_PF08659.12_PF00550.27_PF03795.16_PF00696.30_PF00696.30_PF13840.8_PF13840.8_PF03959.15_PF00561.22	CCCCC1=CN=C(C=C1)C(=O)O
tigrfam2SMILES: TIGR01326_TIGR00657_TIGR00657_TIGR01392	CCCCC1=CN=C(C=C1)C(=O)O
invalid2valid: [(CCCCC(C(N=C1)OC(=O)N	CCCCC1=CN=C(C=C1)C(=O)O
invalid2valid: [[[=C(C(=(C(C(=C)C)	CCCCC1=CN=C(C=C1)C(=O)O
invalid2valid: [(CC=C=C(N)C1)C(=O)N	CCCCC1=CN=C(C=C1)C(=O)O
invalid2valid: [CCCC=CC=C(C(C1)C(=O)C)	CCCCC1=CN=C(C=C1)C(=O)O
pfam2SMILES: PF17940.3_PF00440.25_PF01872.19_PF19941.1_PF04978.14_PF00583.27_PF12697.9_PF12840.9_PF00903.27_PF02909.19_PF00440.25_PF04235.14_PF00383.25_PF01039.24_PF01804.20_PF04235.14_PF00005.29_PF00067.24_PF13231.8_PF00550.27_PF00109.28_PF02801.24_PF16197.7_PF00698.23_PF14765.8_PF08659.12_PF00550.27_PF00109.28_PF02801.24_PF16197.7_PF00698.23_PF18369.3_PF08659.12_PF00550.27_PF00109.28_PF02801.24_PF16197.7_PF00698.23_PF14765.8_PF08659.12_PF00550.27_PF07995.13_PF08990.13_PF00109.28_PF02801.24_PF16197.7_PF00698.23_PF14765.8_PF08240.14_PF13602.8_PF08659.12_PF00550.27_PF00109.28_PF02801.24_PF16197.7_PF00698.23_PF14765.8_PF08240.14_PF13602.8_PF08659.12_PF00550.27_PF00109.28_PF02801.24_PF16197.7_PF00698.23_PF18369.3_PF08659.12_PF00550.27_PF08990.13_PF00109.28_PF02801.24_PF16197.7_PF00698.23_PF08659.12_PF00550.27_PF00109.28_PF02801.24_PF16197.7_PF00698.23_PF18369.3_PF08659.12_PF00550.27_PF00109.28_PF02801.24_PF16197.7_PF00698.23_PF18369.3_PF08659.12_PF00550.27_PF00109.28_PF02801.24_PF16197.7_PF00698.23_PF18369.3_PF08659.12_PF00550.27_PF08990.13_PF00109.28_PF02801.24_PF16197.7_PF00698.23_PF00698.23_PF14765.8_PF08659.12_PF00550.27_PF00109.28_PF02801.24_PF16197.7_PF00698.23_PF18369.3_PF08659.12_PF00550.27_PF00109.28_PF02801.24_PF16197.7_PF00698.23_PF14765.8_PF13602.8_PF08659.12_PF00550.27_PF00109.28_PF02801.24_PF16197.7_PF00698.23_PF18369.3_PF08659.12_PF00550.27_PF00109.28_PF02801.24_PF00698.23_PF14765.8_PF08240.14_PF13602.8_PF08659.12_PF00550.27_PF08990.13_PF00109.28_PF02801.24_PF16197.7_PF00698.23_PF18369.3_PF08659.12_PF00550.27_PF00975.22_PF00491.23_PF00005.29_PF13732.8_PF01061.26_PF07730.15_PF00072.26_PF00196.21_PF13191.8	CCCCC1C(O)C(C)CCC(O)CCCC(O)CCCC(O)C(C)=CC(O[C@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)C(O)CC(O)CC(O)CC(O)CC(O)CCCCC(C)=CC(C)C(OC1=O)C(C)C(O)CCCNC(N)=N
tigrfam2SMILES: TIGR01230_TIGR01188	CCCCC1C(O)C(C)CCC(O)CCCC(O)CCCC(O)C(C)=CC(O[C@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)C(O)CC(O)CC(O)CC(O)CC(O)CCCCC(C)=CC(C)C(OC1=O)C(C)C(O)CCCNC(N)=N
invalid2valid: C[(CC=(=)C(C)C((O)CCCCCO)CCCC(O)CC(C)CCCCCCO)C@@]3O[C@@](CO)[C@@H](O)[C@@H](O)C(O)CCCO)C(O)C(O)C(O)C(CCCCO)CCCCCO)C(O(CO)C(C)C(O)CCCC((N)=N	CCCCC1C(O)C(C)CCC(O)CCCC(O)CCCC(O)C(C)=CC(O[C@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)C(O)CC(O)CC(O)CC(O)CC(O)CCCCC(C)=CC(C)C(OC1=O)C(C)C(O)CCCNC(N)=N
invalid2valid: [([=(=)C(C(C((C)C((C)C(==)C(C(CO(C)C@H](C)C@H](C)CC@HH](C)CC@HH](=)C@C)C(C)C(=)C(=)[(C)C@((C@CO(C(C(C(=C)C@C@C@C)C(@(C[CO[	CCCCC1C(O)C(C)CCC(O)CCCC(O)CCCC(O)C(C)=CC(O[C@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)C(O)CC(O)CC(O)CC(O)CC(O)CCCCC(C)=CC(C)C(OC1=O)C(C)C(O)CCCNC(N)=N
invalid2valid: [(CC=(=)C(O)CC(O)C((O)C((O)C(C)CC(O)C@H]2O[C@@](C)[C@@H](O)[C@HH](O)C(O)C(O)C(O)C(O)C(O)CC(((O)CCC(O)C(O)=O)C(O)CO)C(((=)=N)	CCCCC1C(O)C(C)CCC(O)CCCC(O)CCCC(O)C(C)=CC(O[C@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)C(O)CC(O)CC(O)CC(O)CC(O)CCCCC(C)=CC(C)C(OC1=O)C(C)C(O)CCCNC(N)=N
invalid2valid: [CCCC=(C)C(C)C((C)C(CCO)C(CCO)C(O)CO(O)C@H](C[C@@](O)[C@@H](O)[C@HH](O[[(=)=(O)=(O)=(=)=(=)==(CCO)CO[O)=)C(=O=(=)C)=)=(((=)=O1)	CCCCC1C(O)C(C)CCC(O)CCCC(O)CCCC(O)C(C)=CC(O[C@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)C(O)CC(O)CC(O)CC(O)CC(O)CCCCC(C)=CC(C)C(OC1=O)C(C)C(O)CCCNC(N)=N
pfam2SMILES: PF16363.7_PF00975.22_PF00550.27_PF08659.12_PF14765.8_PF00698.23_PF16197.7_PF02801.24_PF00109.28_PF00550.27_PF08659.12_PF14765.8_PF00698.23_PF16197.7_PF02801.24_PF00109.28_PF00550.27_PF08659.12_PF14765.8_PF00698.23_PF16197.7_PF02801.24_PF00109.28_PF00550.27_PF08659.12_PF18369.3_PF00698.23_PF16197.7_PF02801.24_PF00109.28_PF08990.13_PF00550.27_PF08659.12_PF13602.8_PF08240.14_PF14765.8_PF00698.23_PF16197.7_PF02801.24_PF00109.28_PF00550.27_PF00698.23_PF16197.7_PF02801.24_PF00109.28_PF00201.20_PF01041.19_PF00067.24_PF13459.8_PF00975.22_PF00550.27_PF08659.12_PF14765.8_PF00698.23_PF16197.7_PF02801.24_PF00109.28_PF08990.13_PF00550.27_PF08659.12_PF14765.8_PF00698.23_PF16197.7_PF02801.24_PF00109.28_PF08990.13_PF00550.27_PF08659.12_PF18369.3_PF00698.23_PF16197.7_PF02801.24_PF00109.28_PF00550.27_PF08659.12_PF18369.3_PF00698.23_PF16197.7_PF02801.24_PF00109.28_PF00550.27_PF08659.12_PF18369.3_PF00698.23_PF16197.7_PF02801.24_PF00109.28_PF00550.27_PF08659.12_PF18369.3_PF00698.23_PF16197.7_PF02801.24_PF00109.28_PF00550.27_PF08659.12_PF18369.3_PF00698.23_PF16197.7_PF02801.24_PF00109.28_PF00550.27_PF08659.12_PF14765.8_PF00698.23_PF16197.7_PF02801.24_PF00109.28_PF08990.13_PF00664.25_PF00005.29_PF00664.25_PF00005.29_PF00067.24_PF00196.21_PF00196.21_PF05199.15_PF00486.30_PF03704.19_PF13191.8	CCCCC1CC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)CC3OC3C=CC(=O)O1)CC(O)C2C(=O)O
tigrfam2SMILES: TIGR00229	CCCCC1CC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)CC3OC3C=CC(=O)O1)CC(O)C2C(=O)O
GeneProduct2SMILE: beta-ketoacyl synthase N-terminal-like domain-containing protein_type I polyketide synthase_glycosyltransferase_DegT/DnrJ/EryC1/StrS family aminotransferase_cytochrome P450_ferredoxin_type I polyketide synthase_type I polyketide synthase_type I polyketide synthase_ABC transporter ATP-binding protein_ABC transporter ATP-binding protein_cytochrome P450_LuxR C-terminal-related transcriptional regulator_LuxR C-terminal-related transcriptional regulator_GMC oxidoreductase_hypothetical protein_BTAD domain-containing putative transcriptional regulator_IS5 family transposase_Mucin-2	CCCCC1CC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)CC3OC3C=CC(=O)O1)CC(O)C2C(=O)O
invalid2valid: [CCCCCC(C=CC=CC=CC=O(OC(C)C(O)C(C)C2C)C(C(O)(CO(O)C(=(C(CC=OO)C3)C(O)C(C)OO)O	CCCCC1CC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)CC3OC3C=CC(=O)O1)CC(O)C2C(=O)O
invalid2valid: C[CCCC=(C(C(C(C(=(=(=(C(=)C(=[C(=)C(=(=)C=(=)C(=(=(C(=C)C)C(=)C(=(=C)C)	CCCCC1CC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)CC3OC3C=CC(=O)O1)CC(O)C2C(=O)O
invalid2valid: CC(CCCC(C(C(CC(CC(=(C(C)((O)C(C)CC(O)C(OC(O)(CO(O)CC(O(O(CC(OO)C)C(O)CC(C)OO)O	CCCCC1CC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)CC3OC3C=CC(=O)O1)CC(O)C2C(=O)O
invalid2valid: CCCCCCC(C(C(CC(=C(C(C==)CC)C(O(=(CC(=	CCCCC=CC1=C(/C=C/CC(O)=O)C=CC(C)=C1
invalid2valid: CC1CCC=CC(=CC(OC(CC(=)CCC)=(C(O)=C1	CCCCC=CC1=C(/C=C/CC(O)=O)C=CC(C)=C1
invalid2valid: CC(CCC=CC==C(CC=C/C(=)CCC)C(C(O)CCC	CCCCC=CC1=C(/C=C/CC(O)=O)C=CC(C)=C1
pfam2SMILES: PF00582.28_PF00582.28_PF02321.20_PF02321.20_PF00196.21_PF00668.22_PF00501.30_PF00550.27_PF00668.22_PF00501.30_PF13193.8_PF00550.27_PF00668.22_PF00501.30_PF00550.27_PF00668.22_PF00501.30_PF00550.27_PF00668.22_PF00501.30_PF13193.8_PF00550.27_PF00668.22_PF00668.22_PF00501.30_PF00550.27_PF00668.22_PF00501.30_PF13193.8_PF00550.27_PF00668.22_PF00501.30_PF13193.8_PF00550.27_PF00668.22_PF00501.30_PF00550.27_PF18563.3_PF00668.22_PF00501.30_PF13193.8_PF00550.27_PF00668.22_PF00501.30_PF13193.8_PF00550.27_PF00668.22_PF00501.30_PF00550.27_PF00975.22_PF00975.22_PF13533.8_PF13437.8_PF00005.29_PF12704.9_PF02687.23_PF00196.21	CCCCCC(=O)NC(CC(C)C)C(=O)NC(CCC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CCC(N)=O)C(=O)NC(CO)C(=O)NC(C(=O)NC(CC(C)C)C(=O)NC1COC(=O)C(CO)NC(=O)C(C(C)C)NC(=O)C(CC(C)C)NC1=O)C(C)C
tigrfam2SMILES: TIGR01845_TIGR01733_TIGR01733_TIGR01733_TIGR01733_TIGR01733_TIGR01733_TIGR01733_TIGR01733_TIGR01733_TIGR01733_TIGR01733_TIGR01733_TIGR01730	CCCCCC(=O)NC(CC(C)C)C(=O)NC(CCC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CCC(N)=O)C(=O)NC(CO)C(=O)NC(C(=O)NC(CC(C)C)C(=O)NC1COC(=O)C(CO)NC(=O)C(C(C)C)NC(=O)C(CC(C)C)NC1=O)C(C)C
invalid2valid: CCC[CCCC=O)N(CC(C)C)C(=O)NC(CC((=O)O)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CC((=)=O)C(=O)NC(CC)C(=O)NC(C(=O)NC(C(C)C)C(=O)NC(=OC(=O)C(C)NC(=O)C(C(C)C)NC(=O)C(C(C)C)NC(=OC(C)C	CCCCCC(=O)NC(CC(C)C)C(=O)NC(CCC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CCC(N)=O)C(=O)NC(CO)C(=O)NC(C(=O)NC(CC(C)C)C(=O)NC1COC(=O)C(CO)NC(=O)C(C(C)C)NC(=O)C(CC(C)C)NC1=O)C(C)C
invalid2valid: C((CCCO)C(C(C(C(C(=O)C(=((CO)C)C(=O)C(=(=(C(C(=O)C(=(=(C(C(=O)C(=((=)CO)C(=O)C(=)C(CO)C(=(=O)C(=(=(C(C(CO)C(=()CO)C(=)C(=O)C(=(=(C(C(=O)C(=(C(C(C(=O)NC(=(C(	CCCCCC(=O)NC(CC(C)C)C(=O)NC(CCC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CCC(N)=O)C(=O)NC(CO)C(=O)NC(C(=O)NC(CC(C)C)C(=O)NC1COC(=O)C(CO)NC(=O)C(C(C)C)NC(=O)C(CC(C)C)NC1=O)C(C)C
invalid2valid: CC(CCCC=O)N(CCCNC)C)C(=O)NC(CC((=O)NC)C(=O)NC(CCCNC)C)C(=O)NC(CC(C)C)C(=O)NC(CCCC(N)=O)C(=O)NC(CC)C(=O)NC(CC(CO)NC(CC(C)C)C(=O)NC(CC((=O)C(C)C(=O)C(CC(C)NC)C(=O)C(CC(C)C)C(=OC(C)C	CCCCCC(=O)NC(CC(C)C)C(=O)NC(CCC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CCC(N)=O)C(=O)NC(CO)C(=O)NC(C(=O)NC(CC(C)C)C(=O)NC1COC(=O)C(CO)NC(=O)C(C(C)C)NC(=O)C(CC(C)C)NC1=O)C(C)C
invalid2valid: CC1CCCC=O)N(C(=)C)C(=O)N(CC((CO)NC)NC(=O)N(CC(=)C)C)=O)NC(CC(=)C)C)=O)N(CC((=)=O)C)=O)NC(CC)C)=O)NC(CC(=O)NC(CC(=)C)C)=O)NC(=((=O)C)=)C(=O)C)C)=)C)C(=O)C)=(C)C)C(=O)C)=)C)	CCCCCC(=O)NC(CC(C)C)C(=O)NC(CCC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CCC(N)=O)C(=O)NC(CO)C(=O)NC(C(=O)NC(CC(C)C)C(=O)NC1COC(=O)C(CO)NC(=O)C(C(C)C)NC(=O)C(CC(C)C)NC1=O)C(C)C
pfam2SMILES: PF00005.29_PF06472.17_PF00668.22_PF00501.30_PF13193.8_PF00550.27_PF00668.22_PF00501.30_PF13193.8_PF00550.27_PF00668.22_PF00501.30_PF13193.8_PF00550.27_PF00668.22_PF00501.30_PF13193.8_PF00550.27_PF00668.22_PF00501.30_PF13193.8_PF00550.27_PF00668.22_PF00501.30_PF08241.14_PF00550.27_PF00668.22_PF00501.30_PF13193.8_PF00550.27_PF00975.22_PF08241.14_PF13561.8	CCCCCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H]1[C@H](OC(=O)[C@@H](NC(=O)[C@@H](N(C(=O)[C@@H](N2C(CCC(C2=O)NC(=O)[C@@H](NC1=O)CCCN=C(N)N)O)[C@H](C)CC)C)CC3=CC=C(C=C3)O)[C@@H](C)CC)C
tigrfam2SMILES: TIGR01733_TIGR01733_TIGR01733_TIGR01733_TIGR01733_TIGR01733_TIGR01733	CCCCCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H]1[C@H](OC(=O)[C@@H](NC(=O)[C@@H](N(C(=O)[C@@H](N2C(CCC(C2=O)NC(=O)[C@@H](NC1=O)CCCN=C(N)N)O)[C@H](C)CC)C)CC3=CC=C(C=C3)O)[C@@H](C)CC)C
GeneProduct2SMILE: putative ABC transporter_nonribosomal peptide synthetase_nonribosomal peptide synthetase_nonribosomal peptide synthetase_nonribosomal peptide synthetase_hypothetical protein_putative methyltransferase_putative acyl-carrier protein reductase	CCCCCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H]1[C@H](OC(=O)[C@@H](NC(=O)[C@@H](N(C(=O)[C@@H](N2C(CCC(C2=O)NC(=O)[C@@H](NC1=O)CCCN=C(N)N)O)[C@H](C)CC)C)CC3=CC=C(C=C3)O)[C@@H](C)CC)C
invalid2valid: CC[CCCC=O)N[C@@H](CC(CO)O)C(=O)N[C@@H]([C@H](OC(=O)[C@HH](NC(=O)[C@@H](NC(C(=O)[C@HH](NC(CCC=(2=2=CC)NC(=O)[C@@H](NC(=O)CCCN)C(N)N)CC)CCC@@](C)CC)CC(CC(=CC=CC(C=C3)O)[C@@H](C)CC)CC)	CCCCCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H]1[C@H](OC(=O)[C@@H](NC(=O)[C@@H](N(C(=O)[C@@H](N2C(CCC(C2=O)NC(=O)[C@@H](NC1=O)CCCN=C(N)N)O)[C@H](C)CC)C)CC3=CC=C(C=C3)O)[C@@H](C)CC)C
invalid2valid: CCCCCCCCCO)C)C@H@](=(CO)C)C(=O)C)C)HH](CC@H](=)=O)CC@HH](C(=O)CC)@H](=)=(=O)CC)HH](=)=)=)(C(=O)C(CO)CC(@H](=(=O)C((O(=)C)C)CC(@](C)C(C)C(=O(O(C(C)C)CC(H@](C)C(C)	CCCCCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H]1[C@H](OC(=O)[C@@H](NC(=O)[C@@H](N(C(=O)[C@@H](N2C(CCC(C2=O)NC(=O)[C@@H](NC1=O)CCCN=C(N)N)O)[C@H](C)CC)C)CC3=CC=C(C=C3)O)[C@@H](C)CC)C
invalid2valid: CCC[CCCC=O)N[C@@H]1[(=O)N)C(=O)N[C@@H]([C@@]([(=O)[C@HH](NC(=O)[C@HH](NC(C(=O)[C@HH](NC(C(=([=2=O)N([O)[C@HH](NC(=O)C(=C(N)N)C)OC@H](C)O)[)[(=CC=CC(C=C3)O)[C@@H](C)O)O)	CCCCCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H]1[C@H](OC(=O)[C@@H](NC(=O)[C@@H](N(C(=O)[C@@H](N2C(CCC(C2=O)NC(=O)[C@@H](NC1=O)CCCN=C(N)N)O)[C@H](C)CC)C)CC3=CC=C(C=C3)O)[C@@H](C)CC)C
